"persona","cognome","nome","dataNascita","nato","luogoNascita","genere","collegio","nomeGruppo","sigla","commissione","aggiornamento","descrizione"
"http://dati.camera.it/ocd/persona.rdf/p303089","PICHETTO FRATIN","GILBERTO","19540104","nato a VEGLIO, BIELLA, PIEMONTE, il 04.01.1954","VEGLIO","male","PIEMONTE 1 - P02",,,"VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)",2024-01-26 12:44:48,"Laurea in economia e commercio; Dottore commercialista"
"http://dati.camera.it/ocd/persona.rdf/p307132","TRAVERSI","ROBERTO","19691201","nato a MILANO, MILANO, LOMBARDIA, il 01.12.1969","MILANO","male","LIGURIA - P01",,,"UFFICIO DI PRESIDENZA",2025-02-24 13:05:13,"Laurea in architettura; Architetto, Giornalista pubblicista, Architetto edile"
"http://dati.camera.it/ocd/persona.rdf/p307132","TRAVERSI","ROBERTO","19691201","nato a MILANO, MILANO, LOMBARDIA, il 01.12.1969","MILANO","male","LIGURIA - P01",,,"COMITATO CONSULTIVO SULLA CONDOTTA DEI DEPUTATI",2025-02-24 13:05:13,"Laurea in architettura; Architetto, Giornalista pubblicista, Architetto edile"
"http://dati.camera.it/ocd/persona.rdf/p307132","TRAVERSI","ROBERTO","19691201","nato a MILANO, MILANO, LOMBARDIA, il 01.12.1969","MILANO","male","LIGURIA - P01",,,"IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)",2025-02-24 13:05:13,"Laurea in architettura; Architetto, Giornalista pubblicista, Architetto edile"
"http://dati.camera.it/ocd/persona.rdf/p307248","MAZZETTI","ERICA","19770531","nato a PRATO, PRATO, TOSCANA, il 31.05.1977","PRATO","female","TOSCANA - P01",,,"COMMISSIONE PARLAMENTARE PER LA SEMPLIFICAZIONE",2025-03-21 13:10:00,"Diploma di istituto tecnico per geometri; Libero professionista"
"http://dati.camera.it/ocd/persona.rdf/p307248","MAZZETTI","ERICA","19770531","nato a PRATO, PRATO, TOSCANA, il 31.05.1977","PRATO","female","TOSCANA - P01",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUL RISCHIO IDROGEOLOGICO E SISMICO DEL TERRITORIO ITALIANO, SULL'ATTUAZIONE DELLE NORME DI PREVENZIONE E SICUREZZA E SUGLI INTERVENTI DI EMERGENZA E DI RICOSTRUZIONE A SEGUITO DEGLI EVENTI CALAMITOSI VERIFICATISI DALL'ANNO 2019",2025-03-21 13:10:00,"Diploma di istituto tecnico per geometri; Libero professionista"
"http://dati.camera.it/ocd/persona.rdf/p307248","MAZZETTI","ERICA","19770531","nato a PRATO, PRATO, TOSCANA, il 31.05.1977","PRATO","female","TOSCANA - P01",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUI FATTI ACCADUTI PRESSO LA COMUNITA' «IL FORTETO»",2025-03-21 13:10:00,"Diploma di istituto tecnico per geometri; Libero professionista"
"http://dati.camera.it/ocd/persona.rdf/p307248","MAZZETTI","ERICA","19770531","nato a PRATO, PRATO, TOSCANA, il 31.05.1977","PRATO","female","TOSCANA - P01",,,"VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",2025-03-21 13:10:00,"Diploma di istituto tecnico per geometri; Libero professionista"
"http://dati.camera.it/ocd/persona.rdf/p308912","GIRELLI","GIAN ANTONIO","19620915","nato a SALO', BRESCIA, LOMBARDIA, il 15.09.1962","SALO'","male","LOMBARDIA 3 - P02",,,"XII COMMISSIONE (AFFARI SOCIALI)",2025-02-24 13:05:14,"Agente di assicurazione"
"http://dati.camera.it/ocd/persona.rdf/p308912","GIRELLI","GIAN ANTONIO","19620915","nato a SALO', BRESCIA, LOMBARDIA, il 15.09.1962","SALO'","male","LOMBARDIA 3 - P02",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLA GESTIONE DELL'EMERGENZA SANITARIA CAUSATA DALLA DIFFUSIONE EPIDEMICA DEL VIRUS SARS-COV-2 E SULLE MISURE ADOTTATE PER PREVENIRE E AFFRONTARE L'EMERGENZA EPIDEMIOLOGICA DA SARS-COV-2",2025-02-24 13:05:14,"Agente di assicurazione"
"http://dati.camera.it/ocd/persona.rdf/p308850","SCHIANO DI VISCONTI","MICHELE","19620226","nato a MUGNANO DI NAPOLI, NAPOLI, CAMPANIA, il 26.02.1962","MUGNANO DI NAPOLI","male","CAMPANIA 1 - P01",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI SICUREZZA E SULLO STATO DI DEGRADO DELLE CITTA' E DELLE LORO PERIFERIE",2025-02-24 13:04:44,"Laurea in medicina e chirurgia; Medico"
"http://dati.camera.it/ocd/persona.rdf/p308850","SCHIANO DI VISCONTI","MICHELE","19620226","nato a MUGNANO DI NAPOLI, NAPOLI, CAMPANIA, il 26.02.1962","MUGNANO DI NAPOLI","male","CAMPANIA 1 - P01",,,"X COMMISSIONE (ATTIVITA'  PRODUTTIVE, COMMERCIO E TURISMO)",2025-02-24 13:04:44,"Laurea in medicina e chirurgia; Medico"
"http://dati.camera.it/ocd/persona.rdf/p307659","SACCANI","GLORIA","19561024","nato a REGGIO NELL'EMILIA, REGGIO NELL'EMILIA, EMILIA-ROMAGNA, il 24.10.1956","REGGIO NELL'EMILIA","female","EMILIA-ROMAGNA - P03",,,"IV COMMISSIONE (DIFESA)",2025-02-24 13:05:18,"Laurea in medicina e chirurgia, Specializzazione in Anatomia Patologica; Professore ordinario di patologia clinica"
"http://dati.camera.it/ocd/persona.rdf/p307659","SACCANI","GLORIA","19561024","nato a REGGIO NELL'EMILIA, REGGIO NELL'EMILIA, EMILIA-ROMAGNA, il 24.10.1956","REGGIO NELL'EMILIA","female","EMILIA-ROMAGNA - P03",,,"COMMISSIONE PARLAMENTARE PER L'INFANZIA E L'ADOLESCENZA",2025-02-24 13:05:18,"Laurea in medicina e chirurgia, Specializzazione in Anatomia Patologica; Professore ordinario di patologia clinica"
"http://dati.camera.it/ocd/persona.rdf/p307564","ORRICO","ANNA LAURA","19801229","nato a COSENZA, COSENZA, CALABRIA, il 29.12.1980","COSENZA","female","CALABRIA - P01",,,"COMITATO PER LE INCOMPATIBILITA', LE INELEGGIBILITA' E LE DECADENZE",2025-04-02 13:12:39,"Laurea in scienze politiche; Imprenditore del settore dei servizi"
"http://dati.camera.it/ocd/persona.rdf/p307564","ORRICO","ANNA LAURA","19801229","nato a COSENZA, COSENZA, CALABRIA, il 29.12.1980","COSENZA","female","CALABRIA - P01",,,"COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI",2025-04-02 13:12:39,"Laurea in scienze politiche; Imprenditore del settore dei servizi"
"http://dati.camera.it/ocd/persona.rdf/p307564","ORRICO","ANNA LAURA","19801229","nato a COSENZA, COSENZA, CALABRIA, il 29.12.1980","COSENZA","female","CALABRIA - P01",,,"GIUNTA DELLE ELEZIONI",2025-04-02 13:12:39,"Laurea in scienze politiche; Imprenditore del settore dei servizi"
"http://dati.camera.it/ocd/persona.rdf/p307564","ORRICO","ANNA LAURA","19801229","nato a COSENZA, COSENZA, CALABRIA, il 29.12.1980","COSENZA","female","CALABRIA - P01",,,"VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)",2025-04-02 13:12:39,"Laurea in scienze politiche; Imprenditore del settore dei servizi"
"http://dati.camera.it/ocd/persona.rdf/p308942","PIZZIMENTI","GRAZIANO","19610507","nato a UDINE, UDINE, FRIULI-VENEZIA-GIULIA, il 07.05.1961","UDINE","male","FRIULI-VENEZIA GIULIA - P01",,,"DELEGAZIONE ITALIANA PRESSO L'ASSEMBLEA PARLAMENTARE DEL CONSIGLIO D'EUROPA",2025-04-02 13:13:35,"Laurea in economia e commercio; Insegnante di scuola secondaria superiore"
"http://dati.camera.it/ocd/persona.rdf/p308942","PIZZIMENTI","GRAZIANO","19610507","nato a UDINE, UDINE, FRIULI-VENEZIA-GIULIA, il 07.05.1961","UDINE","male","FRIULI-VENEZIA GIULIA - P01",,,"VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",2025-04-02 13:13:35,"Laurea in economia e commercio; Insegnante di scuola secondaria superiore"
"http://dati.camera.it/ocd/persona.rdf/p307400","VARCHI","MARIA CAROLINA","19831014","nato a PALERMO, PALERMO, SICILIA, il 14.10.1983","PALERMO","female","SICILIA 1 - P01",,,"COMITATO PER LE PARI OPPORTUNITA'",2025-02-24 13:05:11,"Avvocato penalista"
"http://dati.camera.it/ocd/persona.rdf/p307400","VARCHI","MARIA CAROLINA","19831014","nato a PALERMO, PALERMO, SICILIA, il 14.10.1983","PALERMO","female","SICILIA 1 - P01",,,"UFFICIO DI PRESIDENZA",2025-02-24 13:05:11,"Avvocato penalista"
"http://dati.camera.it/ocd/persona.rdf/p307400","VARCHI","MARIA CAROLINA","19831014","nato a PALERMO, PALERMO, SICILIA, il 14.10.1983","PALERMO","female","SICILIA 1 - P01",,,"COMITATO CONSULTIVO SULLA CONDOTTA DEI DEPUTATI",2025-02-24 13:05:11,"Avvocato penalista"
"http://dati.camera.it/ocd/persona.rdf/p307400","VARCHI","MARIA CAROLINA","19831014","nato a PALERMO, PALERMO, SICILIA, il 14.10.1983","PALERMO","female","SICILIA 1 - P01",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLA SCOMPARSA DI EMANUELA ORLANDI E DI MIRELLA GREGORI",2025-02-24 13:05:11,"Avvocato penalista"
"http://dati.camera.it/ocd/persona.rdf/p307400","VARCHI","MARIA CAROLINA","19831014","nato a PALERMO, PALERMO, SICILIA, il 14.10.1983","PALERMO","female","SICILIA 1 - P01",,,"II COMMISSIONE (GIUSTIZIA)",2025-02-24 13:05:11,"Avvocato penalista"
"http://dati.camera.it/ocd/persona.rdf/p306158","CASTIGLIONE","GIUSEPPE","19631005","nato a BRONTE, CATANIA, SICILIA, il 05.10.1963","BRONTE","male","SICILIA 2 - P02",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUL FENOMENO DELLE MAFIE E SULLE ALTRE ASSOCIAZIONI CRIMINALI, ANCHE STRANIERE",2025-04-02 13:13:36,"Diploma di liceo classico; Giornalista"
"http://dati.camera.it/ocd/persona.rdf/p306158","CASTIGLIONE","GIUSEPPE","19631005","nato a BRONTE, CATANIA, SICILIA, il 05.10.1963","BRONTE","male","SICILIA 2 - P02",,,"XIII COMMISSIONE (AGRICOLTURA)",2025-04-02 13:13:36,"Diploma di liceo classico; Giornalista"
"http://dati.camera.it/ocd/persona.rdf/p306158","CASTIGLIONE","GIUSEPPE","19631005","nato a BRONTE, CATANIA, SICILIA, il 05.10.1963","BRONTE","male","SICILIA 2 - P02",,,"COMMISSIONE PARLAMENTARE PER IL CONTRASTO DEGLI SVANTAGGI DERIVANTI DALL'INSULARITA'",2025-04-02 13:13:36,"Diploma di liceo classico; Giornalista"
"http://dati.camera.it/ocd/persona.rdf/p306158","CASTIGLIONE","GIUSEPPE","19631005","nato a BRONTE, CATANIA, SICILIA, il 05.10.1963","BRONTE","male","SICILIA 2 - P02",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUGLI EFFETTI ECONOMICI E SOCIALI DERIVANTI DALLA TRANSIZIONE DEMOGRAFICA IN ATTO",2025-04-02 13:13:36,"Diploma di liceo classico; Giornalista"
"http://dati.camera.it/ocd/persona.rdf/p308893","EVI","ELEONORA","19831120","nato a MILANO, MILANO, LOMBARDIA, il 20.11.1983","MILANO","female","LOMBARDIA 1 - P01",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUL RISCHIO IDROGEOLOGICO E SISMICO DEL TERRITORIO ITALIANO, SULL'ATTUAZIONE DELLE NORME DI PREVENZIONE E SICUREZZA E SUGLI INTERVENTI DI EMERGENZA E DI RICOSTRUZIONE A SEGUITO DEGLI EVENTI CALAMITOSI VERIFICATISI DALL'ANNO 2019",2025-04-02 13:13:23,"Master in strategic design, LAUREA MAGISTRALE IN SERVICE DESIGN; Parlamentare"
"http://dati.camera.it/ocd/persona.rdf/p308893","EVI","ELEONORA","19831120","nato a MILANO, MILANO, LOMBARDIA, il 20.11.1983","MILANO","female","LOMBARDIA 1 - P01",,,"VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",2025-04-02 13:13:23,"Master in strategic design, LAUREA MAGISTRALE IN SERVICE DESIGN; Parlamentare"
"http://dati.camera.it/ocd/persona.rdf/p308913","BENZONI","FABRIZIO","19851104","nato a BRESCIA, BRESCIA, LOMBARDIA, il 04.11.1985","BRESCIA","male","LOMBARDIA 3 - P02",,,"COMITATO PER LA COMUNICAZIONE E L'INFORMAZIONE ESTERNA",2025-02-24 13:05:10,"Laurea in ingegneria gestionale; Consulente"
"http://dati.camera.it/ocd/persona.rdf/p308913","BENZONI","FABRIZIO","19851104","nato a BRESCIA, BRESCIA, LOMBARDIA, il 04.11.1985","BRESCIA","male","LOMBARDIA 3 - P02",,,"X COMMISSIONE (ATTIVITA'  PRODUTTIVE, COMMERCIO E TURISMO)",2025-02-24 13:05:10,"Laurea in ingegneria gestionale; Consulente"
"http://dati.camera.it/ocd/persona.rdf/p307285","CAVANDOLI","LAURA","19711215","nato a PARMA, PARMA, EMILIA-ROMAGNA, il 15.12.1971","PARMA","female","EMILIA-ROMAGNA - P01",,,"CONSIGLIO DI GIURISDIZIONE",2025-02-24 13:04:59,"Dottorato di ricerca; Avvocato"
"http://dati.camera.it/ocd/persona.rdf/p307285","CAVANDOLI","LAURA","19711215","nato a PARMA, PARMA, EMILIA-ROMAGNA, il 15.12.1971","PARMA","female","EMILIA-ROMAGNA - P01",,,"COMITATO PARLAMENTARE PER I PROCEDIMENTI DI ACCUSA",2025-02-24 13:04:59,"Dottorato di ricerca; Avvocato"
"http://dati.camera.it/ocd/persona.rdf/p307285","CAVANDOLI","LAURA","19711215","nato a PARMA, PARMA, EMILIA-ROMAGNA, il 15.12.1971","PARMA","female","EMILIA-ROMAGNA - P01",,,"GIUNTA PER LE AUTORIZZAZIONI",2025-02-24 13:04:59,"Dottorato di ricerca; Avvocato"
"http://dati.camera.it/ocd/persona.rdf/p307285","CAVANDOLI","LAURA","19711215","nato a PARMA, PARMA, EMILIA-ROMAGNA, il 15.12.1971","PARMA","female","EMILIA-ROMAGNA - P01",,,"VI COMMISSIONE (FINANZE)",2025-02-24 13:04:59,"Dottorato di ricerca; Avvocato"
"http://dati.camera.it/ocd/persona.rdf/p305815","ORFINI","MATTEO","19740830","nato a ROMA, ROMA, LAZIO, il 30.08.1974","ROMA","male","LAZIO 2 - P02",,,"COMITATO PARLAMENTARE PER I PROCEDIMENTI DI ACCUSA",2025-02-24 13:04:42,"Diploma di liceo classico; Parlamentare"
"http://dati.camera.it/ocd/persona.rdf/p305815","ORFINI","MATTEO","19740830","nato a ROMA, ROMA, LAZIO, il 30.08.1974","ROMA","male","LAZIO 2 - P02",,,"GIUNTA PER LE AUTORIZZAZIONI",2025-02-24 13:04:42,"Diploma di liceo classico; Parlamentare"
"http://dati.camera.it/ocd/persona.rdf/p305815","ORFINI","MATTEO","19740830","nato a ROMA, ROMA, LAZIO, il 30.08.1974","ROMA","male","LAZIO 2 - P02",,,"VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)",2025-02-24 13:04:42,"Diploma di liceo classico; Parlamentare"
"http://dati.camera.it/ocd/persona.rdf/p302422","CUPERLO","GIOVANNI","19610903","nato a TRIESTE, TRIESTE, FRIULI-VENEZIA-GIULIA, il 03.09.1961","TRIESTE","male","LOMBARDIA 1 - P01",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLA SCOMPARSA DI EMANUELA ORLANDI E DI MIRELLA GREGORI",2025-03-26 13:10:49,"Laurea in discipline dell'arte, della musica e dello spettacolo; Funzionario"
"http://dati.camera.it/ocd/persona.rdf/p302422","CUPERLO","GIOVANNI","19610903","nato a TRIESTE, TRIESTE, FRIULI-VENEZIA-GIULIA, il 03.09.1961","TRIESTE","male","LOMBARDIA 1 - P01",,,"I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",2025-03-26 13:10:49,"Laurea in discipline dell'arte, della musica e dello spettacolo; Funzionario"
"http://dati.camera.it/ocd/persona.rdf/p301436","RAMPELLI","FABIO","19600802","nato a ROMA, ROMA, LAZIO, il 02.08.1960","ROMA","male","LAZIO 1 - P01",,,"UFFICIO DI PRESIDENZA",2025-03-26 13:10:54,"Laurea in architettura; Architetto"
"http://dati.camera.it/ocd/persona.rdf/p301436","RAMPELLI","FABIO","19600802","nato a ROMA, ROMA, LAZIO, il 02.08.1960","ROMA","male","LAZIO 1 - P01",,,"COMITATO PER GLI AFFARI DEL PERSONALE",2025-03-26 13:10:54,"Laurea in architettura; Architetto"
"http://dati.camera.it/ocd/persona.rdf/p301436","RAMPELLI","FABIO","19600802","nato a ROMA, ROMA, LAZIO, il 02.08.1960","ROMA","male","LAZIO 1 - P01",,,"V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)",2025-03-26 13:10:54,"Laurea in architettura; Architetto"
"http://dati.camera.it/ocd/persona.rdf/p308600","CASU","ANDREA","19811106","nato a ROMA, ROMA, LAZIO, il 06.11.1981","ROMA","male","LAZIO 1 - P01",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CAUSE DEL DISASTRO DELLA NAVE ""MOBY PRINCE""",2025-03-25 13:11:10,"Laurea in scienze dell'amministrazione"
"http://dati.camera.it/ocd/persona.rdf/p308600","CASU","ANDREA","19811106","nato a ROMA, ROMA, LAZIO, il 06.11.1981","ROMA","male","LAZIO 1 - P01",,,"COMMISSIONE PARLAMENTARE PER LA SEMPLIFICAZIONE",2025-03-25 13:11:10,"Laurea in scienze dell'amministrazione"
"http://dati.camera.it/ocd/persona.rdf/p308600","CASU","ANDREA","19811106","nato a ROMA, ROMA, LAZIO, il 06.11.1981","ROMA","male","LAZIO 1 - P01",,,"IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)",2025-03-25 13:11:10,"Laurea in scienze dell'amministrazione"
"http://dati.camera.it/ocd/persona.rdf/p308835","CIANI","PAOLO","19700515","nato a ROMA, ROMA, LAZIO, il 15.05.1970","ROMA","male","LAZIO 1 - P01",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI SICUREZZA E SULLO STATO DI DEGRADO DELLE CITTA' E DELLE LORO PERIFERIE",2025-02-24 13:05:34,"Laurea in storia dell'arte; Amministratore locale"
"http://dati.camera.it/ocd/persona.rdf/p308835","CIANI","PAOLO","19700515","nato a ROMA, ROMA, LAZIO, il 15.05.1970","ROMA","male","LAZIO 1 - P01",,,"XII COMMISSIONE (AFFARI SOCIALI)",2025-02-24 13:05:34,"Laurea in storia dell'arte; Amministratore locale"
"http://dati.camera.it/ocd/persona.rdf/p308835","CIANI","PAOLO","19700515","nato a ROMA, ROMA, LAZIO, il 15.05.1970","ROMA","male","LAZIO 1 - P01",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLA GESTIONE DELL'EMERGENZA SANITARIA CAUSATA DALLA DIFFUSIONE EPIDEMICA DEL VIRUS SARS-COV-2 E SULLE MISURE ADOTTATE PER PREVENIRE E AFFRONTARE L'EMERGENZA EPIDEMIOLOGICA DA SARS-COV-2",2025-02-24 13:05:34,"Laurea in storia dell'arte; Amministratore locale"
"http://dati.camera.it/ocd/persona.rdf/p308911","LOIZZO","SIMONA","19650220","nato a COSENZA, COSENZA, CALABRIA, il 20.02.1965","COSENZA","female","CALABRIA - P01",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUL FEMMINICIDIO, NONCHE' SU OGNI FORMA DI VIOLENZA DI GENERE",2025-04-02 13:12:49,"Laurea in medicina e chirurgia; Primario UOC di odontoiatra, direttore dipartimento chirurgico azienda ospedaliera A.O. di Cosenza"
"http://dati.camera.it/ocd/persona.rdf/p308911","LOIZZO","SIMONA","19650220","nato a COSENZA, COSENZA, CALABRIA, il 20.02.1965","COSENZA","female","CALABRIA - P01",,,"VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)",2025-04-02 13:12:49,"Laurea in medicina e chirurgia; Primario UOC di odontoiatra, direttore dipartimento chirurgico azienda ospedaliera A.O. di Cosenza"
"http://dati.camera.it/ocd/persona.rdf/p308911","LOIZZO","SIMONA","19650220","nato a COSENZA, COSENZA, CALABRIA, il 20.02.1965","COSENZA","female","CALABRIA - P01",,,"XII COMMISSIONE (AFFARI SOCIALI)",2025-04-02 13:12:49,"Laurea in medicina e chirurgia; Primario UOC di odontoiatra, direttore dipartimento chirurgico azienda ospedaliera A.O. di Cosenza"
"http://dati.camera.it/ocd/persona.rdf/p308911","LOIZZO","SIMONA","19650220","nato a COSENZA, COSENZA, CALABRIA, il 20.02.1965","COSENZA","female","CALABRIA - P01",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLA GESTIONE DELL'EMERGENZA SANITARIA CAUSATA DALLA DIFFUSIONE EPIDEMICA DEL VIRUS SARS-COV-2 E SULLE MISURE ADOTTATE PER PREVENIRE E AFFRONTARE L'EMERGENZA EPIDEMIOLOGICA DA SARS-COV-2",2025-04-02 13:12:49,"Laurea in medicina e chirurgia; Primario UOC di odontoiatra, direttore dipartimento chirurgico azienda ospedaliera A.O. di Cosenza"
"http://dati.camera.it/ocd/persona.rdf/p308817","STEFANAZZI","CLAUDIO MICHELE","19700508","nato a TRICASE, LECCE, PUGLIA, il 08.05.1970","TRICASE","male","PUGLIA - P04",,,"COMMISSIONE GIURISDIZIONALE PER IL PERSONALE",2025-02-24 13:04:43,"Laurea in giurisprudenza; Avvocato giurista d'impresa"
"http://dati.camera.it/ocd/persona.rdf/p308817","STEFANAZZI","CLAUDIO MICHELE","19700508","nato a TRICASE, LECCE, PUGLIA, il 08.05.1970","TRICASE","male","PUGLIA - P04",,,"COMMISSIONE PARLAMENTARE PER LE QUESTIONI REGIONALI",2025-02-24 13:04:43,"Laurea in giurisprudenza; Avvocato giurista d'impresa"
"http://dati.camera.it/ocd/persona.rdf/p308817","STEFANAZZI","CLAUDIO MICHELE","19700508","nato a TRICASE, LECCE, PUGLIA, il 08.05.1970","TRICASE","male","PUGLIA - P04",,,"VI COMMISSIONE (FINANZE)",2025-02-24 13:04:43,"Laurea in giurisprudenza; Avvocato giurista d'impresa"
"http://dati.camera.it/ocd/persona.rdf/p308765","CANNATA","GIOVANNI LUCA","19790517","nato a SIRACUSA, SIRACUSA, SICILIA, il 17.05.1979","SIRACUSA","male","SICILIA 2 - P03",,,"COMMISSIONE PARLAMENTARE PER L'ATTUAZIONE DEL FEDERALISMO FISCALE",2025-02-24 13:05:04,"Master in innovazione e management nella pubblica amministrazione; Dirigente pubblico, Dottore Commercialista, Revisore legale dei conti"
"http://dati.camera.it/ocd/persona.rdf/p308765","CANNATA","GIOVANNI LUCA","19790517","nato a SIRACUSA, SIRACUSA, SICILIA, il 17.05.1979","SIRACUSA","male","SICILIA 2 - P03",,,"V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)",2025-02-24 13:05:04,"Master in innovazione e management nella pubblica amministrazione; Dirigente pubblico, Dottore Commercialista, Revisore legale dei conti"
"http://dati.camera.it/ocd/persona.rdf/p308916","FORATTINI","ANTONELLA","19660513","nato a GONZAGA, MANTOVA, LOMBARDIA, il 13.05.1966","GONZAGA","female","LOMBARDIA 4 - P01",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUL FEMMINICIDIO, NONCHE' SU OGNI FORMA DI VIOLENZA DI GENERE",2025-02-24 13:05:11,"Laurea in biologia; Consigliere regionale"
"http://dati.camera.it/ocd/persona.rdf/p308916","FORATTINI","ANTONELLA","19660513","nato a GONZAGA, MANTOVA, LOMBARDIA, il 13.05.1966","GONZAGA","female","LOMBARDIA 4 - P01",,,"COMITATO PARLAMENTARE PER I PROCEDIMENTI DI ACCUSA",2025-02-24 13:05:11,"Laurea in biologia; Consigliere regionale"
"http://dati.camera.it/ocd/persona.rdf/p308916","FORATTINI","ANTONELLA","19660513","nato a GONZAGA, MANTOVA, LOMBARDIA, il 13.05.1966","GONZAGA","female","LOMBARDIA 4 - P01",,,"GIUNTA PER LE AUTORIZZAZIONI",2025-02-24 13:05:11,"Laurea in biologia; Consigliere regionale"
"http://dati.camera.it/ocd/persona.rdf/p308916","FORATTINI","ANTONELLA","19660513","nato a GONZAGA, MANTOVA, LOMBARDIA, il 13.05.1966","GONZAGA","female","LOMBARDIA 4 - P01",,,"XIII COMMISSIONE (AGRICOLTURA)",2025-02-24 13:05:11,"Laurea in biologia; Consigliere regionale"
"http://dati.camera.it/ocd/persona.rdf/p302080","BONELLI","ANGELO","19620730","nato a ROMA, ROMA, LAZIO, il 30.07.1962","ROMA","male","EMILIA-ROMAGNA - P02",,,"COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI",2025-04-02 13:13:39,"Diploma di istituto tecnico per geometri"
"http://dati.camera.it/ocd/persona.rdf/p302080","BONELLI","ANGELO","19620730","nato a ROMA, ROMA, LAZIO, il 30.07.1962","ROMA","male","EMILIA-ROMAGNA - P02",,,"VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",2025-04-02 13:13:39,"Diploma di istituto tecnico per geometri"
"http://dati.camera.it/ocd/persona.rdf/p305704","ASCANI","ANNA","19871017","nato a CITTA' DI CASTELLO, PERUGIA, UMBRIA, il 17.10.1987","CITTA' DI CASTELLO","female","UMBRIA - P01",,,"UFFICIO DI PRESIDENZA",2025-02-24 13:04:46,"Laurea in filosofia teoretica, morale, politica ed estetica; Dottoranda"
"http://dati.camera.it/ocd/persona.rdf/p305704","ASCANI","ANNA","19871017","nato a CITTA' DI CASTELLO, PERUGIA, UMBRIA, il 17.10.1987","CITTA' DI CASTELLO","female","UMBRIA - P01",,,"COMITATO DI VIGILANZA SULL'ATTIVITA' DI DOCUMENTAZIONE",2025-02-24 13:04:46,"Laurea in filosofia teoretica, morale, politica ed estetica; Dottoranda"
"http://dati.camera.it/ocd/persona.rdf/p305704","ASCANI","ANNA","19871017","nato a CITTA' DI CASTELLO, PERUGIA, UMBRIA, il 17.10.1987","CITTA' DI CASTELLO","female","UMBRIA - P01",,,"IV COMMISSIONE (DIFESA)",2025-02-24 13:04:46,"Laurea in filosofia teoretica, morale, politica ed estetica; Dottoranda"
"http://dati.camera.it/ocd/persona.rdf/p307641","IEZZI","IGOR GIANCARLO","19750118","nato a MILANO, MILANO, LOMBARDIA, il 18.01.1975","MILANO","male","LOMBARDIA 1 - P01",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI SICUREZZA E SULLO STATO DI DEGRADO DELLE CITTA' E DELLE LORO PERIFERIE",2025-03-17 13:09:00,"Diploma di liceo scientifico; Giornalista"
"http://dati.camera.it/ocd/persona.rdf/p307641","IEZZI","IGOR GIANCARLO","19750118","nato a MILANO, MILANO, LOMBARDIA, il 18.01.1975","MILANO","male","LOMBARDIA 1 - P01",,,"I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",2025-03-17 13:09:00,"Diploma di liceo scientifico; Giornalista"
"http://dati.camera.it/ocd/persona.rdf/p307641","IEZZI","IGOR GIANCARLO","19750118","nato a MILANO, MILANO, LOMBARDIA, il 18.01.1975","MILANO","male","LOMBARDIA 1 - P01",,,"GIUNTA PER IL REGOLAMENTO",2025-03-17 13:09:00,"Diploma di liceo scientifico; Giornalista"
